Date,Max Temperature(8834013),Min Temperature(8834013),Precipitation(8834013),Wind(8834013),Relative Humidity(8834013),Solar(8834013),Max Temperature(8835036),Min Temperature(8835036),Precipitation(8835036),Wind(8835036),Relative Humidity(8835036),Solar(8835036),Max Temperature(8835034),Min Temperature(8835034),Precipitation(8835034),Wind(8835034),Relative Humidity(8835034),Solar(8835034),Max Temperature(8934071),Min Temperature(8934071),Precipitation(8934071),Wind(8934071),Relative Humidity(8934071),Solar(8934071),Max Temperature(8935108),Min Temperature(8935108),Precipitation(8935108),Wind(8935108),Relative Humidity(8935108),Solar(8935108),Max Temperature(8935170),Min Temperature(8935170),Precipitation(8935170),Wind(8935170),Relative Humidity(8935170),Solar(8935170),Max Temperature(8935045),Min Temperature(8935045),Precipitation(8935045),Wind(8935045),Relative Humidity(8935045),Solar(8935045),Max Runoff
Jun-86,20.53803333,10.0481,119,1.388042333,0.835035204,15.37311244,19.80963333,9.967666667,60.79119223,1.097058608,0.868378188,14.69103012,21.4159,11.19436667,141.0000005,1.331832958,0.840429644,15.6596197,20.08513333,8.847066667,129.4292013,1.288173477,0.847391976,15.50589651,21.41643333,9.7321,156.6402798,1.307927592,0.831429704,16.27863079,24.9221,10.6814,102.5000004,2.185546786,0.718235104,19.65623401,21.06633333,8.538266667,118.2000002,2.179167381,0.799089059,18.54313948,47.71
Jul-86,19.92622581,10.53919355,145,1.452527785,0.862480325,14.27025455,18.80109677,10.52248387,211.2369363,1.239554269,0.912708853,12.76961715,19.25077419,11.64064516,150.2999997,1.292833801,0.891492235,14.05263412,19.32454839,10.3103871,142.5298515,1.20800197,0.89212209,12.60638425,20.05848387,11.05703226,100.7443009,1.250586062,0.887145923,13.72570926,26.50474194,11.02241935,146.4000019,2.284869208,0.654542059,15.89386379,21.26729032,8.969,232.1700025,2.096977104,0.786245864,14.75254799,59.64
Aug-86,22.13693548,11.43003226,161.4000006,1.6847027,0.799028804,16.65721473,20.5343871,10.64187097,128.2206899,1.499043721,0.828335754,17.17406005,21.57687097,11.05822581,132.4000003,1.56659324,0.773066128,19.38750119,21.14174194,10.51809677,96.1445831,1.492230597,0.821255385,16.87940512,21.58635484,9.763677419,53.72574984,1.492214664,0.800763722,18.76257731,29.35154839,12.27316129,100.6999982,2.649190076,0.553564242,18.01020149,23.46322581,9.852290323,82.79999971,2.650591112,0.677643807,17.15501479,52.83
Sep-86,23.15393333,11.52686667,53.4000001,1.74674046,0.754895183,16.02601493,21.1947,10.2035,54.37727395,1.616429341,0.771331026,16.98243001,22.97056667,10.12493333,153.4000008,1.778679114,0.710683123,20.28161968,22.57073333,10.50003333,137.2577895,1.679220367,0.772786583,16.7283552,22.99856667,8.974966667,26.13984611,1.665107868,0.741501521,19.7372933,30.50183333,13.4275,113.9000007,2.65680435,0.55194179,15.60799482,24.60523333,10.55446667,54.40000057,2.727932867,0.683620988,15.13727627,56.68
Oct-86,23.95945161,12.16925806,32.4000001,2.073410512,0.667145942,17.74452681,22.59593548,10.89877419,37.98745332,2.286666857,0.662669914,19.56656038,24.743,10.45680645,82.39999914,2.418677174,0.608522303,22.48269766,23.95116129,11.533,41.08839914,2.357618966,0.660328345,19.48810302,24.77329032,10.17309677,52.61273458,2.515128991,0.620938521,21.87456244,30.00516129,14.39170968,33.99999905,2.582287701,0.569705375,16.97422184,25.39154839,11.24874194,0,2.762466901,0.67069999,17.19431498,30.78
Nov-86,23.89833333,11.77233333,14.0999999,2.304235168,0.64100258,18.3076595,22.77566667,10.3513,36.31366868,2.688379748,0.633429372,21.01652635,24.28506667,9.6278,15.80000007,2.835942819,0.612677118,23.81886207,24.36426667,10.8928,10.87708711,2.744195235,0.623615499,20.97156057,24.3301,9.417,62.46237769,3.038721776,0.6053164,23.79366247,27.41443333,13.67613333,15.90000039,2.711691344,0.680008941,16.47067945,23.2131,11.1498,4,2.881987977,0.749849454,16.97707392,18.70
Dec-86,22.72513043,12.04821739,0,2.014040157,0.714142888,16.45535229,21.79756522,10.93156522,18.09933535,2.533154414,0.69756364,18.91207975,23.52634783,10.85986957,6.300000027,2.863040485,0.660200897,22.32687478,23.14304348,10.97208696,64.43454964,2.419916905,0.696974597,18.91414223,23.77104348,9.950347826,27.54281472,2.97591772,0.664801609,22.19079667,24.84017391,12.49852174,60.69999927,2.134908549,0.765520192,19.56743071,21.46126087,10.41134783,45,2.139479139,0.799332893,18.65343457,14.40
Jan-87,24.55935484,12.70887097,0,2.125296299,0.5340112,16.11136128,23.67522581,10.75967742,7.968606118,2.496818022,0.528809995,18.36202568,25.26448387,9.694193548,2.571465703,2.753014307,0.529473215,22.28330004,25.19109677,11.4,38.97856873,2.217953144,0.530172785,18.01395396,25.47345161,9.140967742,8.183778251,2.732672782,0.525880469,22.03099826,27.45525806,13.27845161,30.20000041,2.618774079,0.659038155,20.4348731,23.91529032,10.66625806,54.10000038,2.215560254,0.695040314,19.21230017,10.80
Feb-87,25.79603571,13.1315,49.59999943,2.115258704,0.495585165,17.98023607,25.01578571,11.19053571,63.67814724,2.428041792,0.486021142,19.70959198,26.58446429,9.894857143,59.52755485,2.712609807,0.490725737,23.78492673,26.67942857,11.82978571,65.46848548,2.214702187,0.481028895,18.68735559,26.94571429,9.514,64.36701769,2.685105809,0.480396513,22.804787,29.08042857,13.60982143,67.49999934,2.772234582,0.579553202,21.32647223,25.51603571,10.73185714,66.39999962,2.442768144,0.616286603,20.4631622,11.33
Mar-87,26.16522581,13.54887097,119.2000003,1.985815907,0.540048707,16.89117138,25.26390323,12.00929032,107.057415,2.492150898,0.512573618,21.24320073,27.18629032,10.99335484,76.9814065,2.92684901,0.508418523,26.31794828,27.1176129,12.4323871,143.8708354,2.285853397,0.510572493,21.00137212,27.36303226,10.25167742,101.4527938,2.914842224,0.512537321,26.04252317,30.12858065,14.47274194,76.80000019,2.53840362,0.588160868,20.06858996,27.32322581,11.85793548,95.69999981,2.289178826,0.62509806,19.51368991,32.74
Apr-87,24.92606667,12.78803333,106.4000022,2.111877877,0.659806058,19.81972782,24.0723,11.38046667,129.8041129,2.600385395,0.643513555,22.4256583,25.4669,10.7758,108.8114264,2.812021417,0.640369859,25.13181736,25.11646667,11.701,160.4739425,2.497684562,0.65179694,21.98539961,25.38726667,10.13576667,133.1753228,2.815012645,0.647201912,24.46180151,28.40583333,14.1114,144.2000008,2.288411054,0.70973363,19.15718716,25.2504,12.05703333,108.5,2.393933858,0.752793063,18.67428526,26.26
May-87,20.19132258,13.14151613,175.4000003,1.308389792,0.922782878,12.88497022,20.12532258,12.40648387,161.0798098,1.459163401,0.890740453,14.39560727,22.51187097,12.1243871,301.8859645,1.729641003,0.827263787,18.2369494,20.58625806,12.52545161,217.0551149,1.41575587,0.895599904,15.15990857,22.39180645,11.34767742,259.5083778,1.587979813,0.843474775,18.18957123,24.64535484,13.78658065,248.700003,1.831780257,0.843610806,17.26064021,21.2713871,12.05409677,212.1000004,2.349811323,0.865969625,16.78261087,47.25
Jun-87,19.6045,10.61376667,51.20000029,1.190941373,0.922800827,15.14334642,18.99553333,10.3851,77.44250073,1.147226886,0.913213818,14.99689859,20.40123333,11.01976667,160.9772154,1.448293374,0.859016045,17.472263,19.18663333,9.274433333,160.8207816,1.083729237,0.925273587,14.6005704,19.8448,9.635766667,106.9880956,1.276446747,0.887694948,16.84554353,23.1105,12.2323,194.9999992,1.703159094,0.85854515,18.60839279,19.6249,10.80646667,240,1.789561878,0.900524015,15.42242316,134.17
Jul-87,21.28758065,11.44548387,66.70000005,1.35210484,0.856218503,16.35777303,20.10429032,10.53683871,44.59243875,1.353202917,0.829731814,17.25424463,22.18325806,10.11529032,58.94004207,1.619597187,0.752582941,21.43135071,20.64541935,10.50193548,90.85814938,1.328199937,0.857829598,16.81685784,21.70235484,9.169322581,25.27490896,1.453689931,0.790644765,20.56505958,25.55106452,12.88122581,147.7999971,2.228997119,0.745145582,18.00024,20.96712903,10.55609677,60.10000038,2.43373544,0.826808515,16.95190316,43.22
Aug-87,20.01087097,12.70635484,124.8999985,1.376431451,0.89152807,12.07559997,19.26516129,11.64090323,117.2209802,1.345772609,0.860709591,12.5505946,21.65993548,11.40887097,150.5024477,1.465628449,0.771875836,16.3951449,19.09951613,11.37045161,198.4993491,1.377186269,0.880679291,11.34089631,20.95045161,10.25925806,89.97056438,1.366340109,0.817102331,14.29932875,26.08596774,13.32251613,158.0000018,2.45587819,0.667563843,13.68186432,21.27764516,10.73567742,175.0007612,2.99163676,0.767581985,13.81879496,51.88
Sep-87,24.51,11.9844,55.50000095,1.574399468,0.701795692,19.87315087,23.48593333,9.903533333,45.45774802,1.711015961,0.654664466,22.13639357,25.55446667,8.676966667,15.49988688,2.06289296,0.588807386,24.9429353,24.22943333,10.20206667,50.17274983,1.580437842,0.702180956,21.50052264,25.32883333,7.169666667,17.56215991,1.824128529,0.628411105,24.63579361,32.12273333,13.9815,39.49999952,2.567170221,0.562456502,17.43461729,27.00406667,10.802,14.22099505,2.672167266,0.676842135,17.44386215,34.35
Oct-87,25.04458065,13.13803226,81.40000081,1.756142348,0.652128931,15.70158484,23.70567742,11.54935484,59.54408024,2.039747588,0.600437597,18.60551687,26.32690323,9.736451613,40.87034654,2.403568925,0.551465739,23.75617465,25.20225806,11.99090323,92.20668603,1.951889998,0.599337862,18.82903073,26.5723871,8.950258065,42.96188003,2.348298287,0.543483126,23.92553831,33.33770968,14.70116129,132.0000002,2.694170735,0.463372117,17.75520368,27.65983871,11.25967742,41.08541101,2.9456366,0.584805982,18.25602756,28.11
Nov-87,23.5503,12.91396667,97.90000057,1.821537793,0.718000977,16.41179215,22.65743333,11.69886667,125.3075193,2.139425053,0.672563527,17.9152514,24.68396667,10.72906667,132.3159783,2.426989677,0.614482504,20.53214494,24.2168,11.98083333,184.82873,2.090690379,0.681458919,18.02136884,24.75956667,10.2271,223.8928865,2.403607051,0.634460644,20.3474432,27.8313,14.14803333,193.8999973,2.241470569,0.648110629,17.74101073,23.56103333,11.70916667,108.3106612,2.435184577,0.722962666,17.00285655,99.55
Dec-87,25.14287097,12.20787097,17.5,2.479601663,0.49406332,18.5832581,23.95148387,9.577870968,8.693726599,2.716614009,0.522109253,21.57746545,25.42206452,7.981354839,8.344293862,2.84803416,0.559267744,24.76226223,25.58306452,10.66254839,10.52417212,2.769311194,0.497520729,21.79553998,25.61677419,7.592580645,9.42416634,2.998802759,0.533687369,25.16055892,29.17429032,13.13416129,7.500000238,2.918114181,0.481175338,19.43512835,25.77964516,10.37535484,0,2.625950762,0.555001571,20.19131825,22.36
Jan-88,24.68322581,12.6993871,10.49999988,2.250239599,0.562609862,15.9850702,24.05041935,11.00519355,14.99999994,2.580665913,0.549471465,18.81933681,25.86154839,10.02541935,24.29999989,2.8886244,0.542565364,23.42495955,25.75274194,11.68058065,55.88955549,2.457336932,0.526036178,19.2022809,26.25522581,9.087709677,50.0313297,2.941572535,0.532546128,23.62309435,29.23,14.07119355,17.30000009,2.508156676,0.551329437,19.45017102,25.59151613,11.51296774,45.49999952,2.27953938,0.593261479,19.79871198,11.33
Feb-88,26.2912069,13.75351724,42.79999951,2.613594106,0.4801081,17.96704074,25.60003448,11.66351724,29.28275879,2.936355432,0.488378438,21.17559774,27.269,9.715448276,11.8000002,3.052774476,0.51832493,25.39745249,27.19548276,12.52351724,38.5991326,3.091353388,0.463057846,21.48746055,27.35686207,9.670517241,10.63655312,3.345456988,0.491616251,25.43928356,31.07568966,14.21868966,8.299999982,2.929075255,0.440442692,19.55954432,27.96382759,11.08031034,39.69999981,2.762002072,0.50140868,20.02764774,10.80
Mar-88,25.40583871,13.17996774,80.0000006,2.282815127,0.603697334,17.90922583,24.56906452,11.55445161,34.81167399,2.521756646,0.604959265,20.11166621,26.57648387,10.89022581,40.80000029,2.766396896,0.591129457,23.66545637,25.73709677,12.23693548,45.48583231,2.483997376,0.595474876,19.39248136,26.62725806,10.4883871,46.07153246,2.812660493,0.585301786,23.0903679,29.47264516,14.70287097,90.49999965,2.61811465,0.587585507,19.54162226,26.38577419,11.91658065,68,2.512886049,0.640876186,18.77758144,9.03
Apr-88,22.06883333,13.86583333,220.2999969,1.775708624,0.81422793,14.34056618,21.45076667,13.26523333,191.2565845,2.002805462,0.800261586,15.2372716,23.21406667,13.247,252.9000036,2.19197808,0.776632963,17.31455206,22.75743333,13.50083333,304.4449955,1.90565423,0.790952151,16.2870019,23.4047,12.7318,400.4270993,2.130825813,0.782141977,17.96083205,26.613,14.62543333,238.7000009,1.987307537,0.788209009,19.08810398,22.8109,12.52663333,250.5999999,2.135651482,0.83324002,17.17186787,151.79
May-88,21.13816129,12.15470968,50.30000031,1.346346991,0.886195131,17.16902604,20.43306452,10.98245161,154.1491478,1.39023401,0.852322061,18.28595347,21.82864516,11.4666129,116.1999998,1.752545282,0.804145511,21.68161282,20.48329032,10.88267742,135.1707621,1.300469789,0.883425194,17.94085012,20.99048387,10.09896774,171.8540391,1.559785188,0.843689031,20.90372189,23.16412903,13.50580645,118.9000008,2.014882359,0.861149827,19.27542658,20.04716129,11.55687097,53,2.287446506,0.886871153,17.68881059,127.00
Jun-88,20.40036667,11.81703333,168.8999972,1.30460997,0.891594129,14.27526938,20.0014,10.75706667,149.364187,1.228503943,0.863409459,15.84113409,21.9285,11.1987,127.8999994,1.596444884,0.780039819,20.00459039,20.02006667,10.5693,127.0912961,1.289289873,0.887399106,15.97856465,21.30296667,9.711866667,64.6054727,1.406147625,0.825298237,19.6366028,24.97483333,12.56326667,147.5999994,2.346434517,0.775663592,21.41107373,20.78956667,10.76066667,132.5,2.766668577,0.838013181,20.14055117,55.71
Jul-88,19.87780645,11.4353871,193.1000012,1.250197647,0.887936199,13.35503505,19.15325806,11.44751613,171.9377236,1.027714826,0.915432647,11.76845294,20.33303226,12.31948387,164.9000009,1.148821275,0.880929094,13.22793443,19.234,11.0913871,226.1178174,1.182160887,0.892007894,13.10628593,20.98422581,11.05990323,184.5853273,1.104311866,0.871880994,14.42427507,26.32441935,12.07722581,276.7151685,2.245843913,0.647119353,17.80658562,21.39080645,9.655032258,308.1999993,2.33410632,0.765743653,16.08307241,215.52
Aug-88,19.24064516,12.95080645,206.599998,1.280182898,0.92015868,11.58810641,18.32825806,12.431,118.4140838,1.20631825,0.914195126,10.88523329,20.55370968,12.72903226,206.7000022,1.230076535,0.844266615,14.16617776,18.57458065,12.46241935,197.254571,1.244281592,0.91931563,11.23254103,20.22519355,11.86777419,133.2477028,1.201743898,0.875815149,13.70902866,27.14364516,13.75145161,272.1000012,2.092336828,0.641871194,14.58795823,21.38703226,11.20222581,216.0999999,2.308023663,0.779089779,13.44580127,259.35
Sep-88,20.57706667,12.94146667,140.8999991,1.499252416,0.867038764,14.77845442,20.25816667,11.99183333,113.5260073,1.345227246,0.836043487,16.05558719,22.31303333,11.8369,222.2000035,1.456648603,0.748531692,19.29653881,20.7623,11.9913,229.5493284,1.438363751,0.858487286,15.94527371,21.89866667,10.46146667,134.9773752,1.394575259,0.798822565,18.92342395,30.05153333,14.2237,215.799999,2.437280718,0.574202589,16.00917743,23.86703333,11.17126667,213.0999994,2.726498882,0.715225542,15.60279246,257.58
Oct-88,21.1596129,12.70067742,167.000001,1.84318576,0.831439756,16.1116476,20.91132258,11.73477419,119.2515161,1.899699234,0.782759876,17.3275617,22.88854839,11.32735484,85.3000005,1.995219122,0.700826893,20.6079649,21.26467742,12.0576129,106.481352,1.990051721,0.80615238,18.23155801,22.25367742,10.74096774,117.9232516,2.062622903,0.7420786,20.48550127,29.43403226,14.48041935,128.1000009,2.571651101,0.592140591,17.2391094,24.22922581,11.61590323,48.20000076,2.872600265,0.709471648,17.13544529,284.92
Nov-88,21.3641,11.9544,38.5,2.260516879,0.77822413,17.0106796,20.72513333,10.7877,37.45542166,2.483547952,0.757189631,18.27746776,22.49013333,10.4161,60.2000002,2.529189549,0.707508748,20.62139657,21.13733333,11.06293333,31.99936803,2.598676449,0.774798156,18.16620091,22.04413333,9.6511,107.5936653,2.668437901,0.735984885,20.21388709,26.85336667,13.96656667,26.69999981,2.34808616,0.697893883,16.3280733,22.316,11.42566667,21.60000038,2.716973969,0.774872574,17.07970695,75.88
Dec-88,22.49819355,11.61170968,0,2.75596855,0.66467145,18.21317513,21.93606452,9.776903226,13.13965841,3.030675508,0.677889701,20.62409676,23.28280645,9.378032258,12.59999994,3.006285441,0.669975475,23.42642833,22.93393548,10.39787097,4.528925679,3.364308341,0.663705793,21.56351144,23.32558065,8.836967742,76.9472968,3.374778708,0.670739611,24.02892925,26.92403226,14.00667742,5.200000048,2.62426385,0.613429759,15.11642954,22.96854839,11.17467742,19.70000005,2.739001521,0.715438317,17.01754343,40.18
Jan-89,23.46964516,12.00364516,0,2.190205361,0.527141738,17.14926651,23.02116129,10.12774194,3.237557101,2.227887507,0.53962781,19.25470744,24.48803226,9.160870968,0.700000025,2.445725021,0.532530042,22.44669212,23.79932258,10.85958065,4.440730021,2.08391726,0.536217606,18.70036671,24.57851613,8.780709677,4.501785548,2.424609642,0.535164063,22.03191848,27.47841935,13.26290323,30.4000001,3.005634487,0.517519362,19.67230019,23.85748387,10.42822581,12.39999998,2.559978801,0.580398902,19.33559416,25.54
Feb-89,25.14957143,12.15710714,31.49999905,2.727375202,0.493955074,21.75902046,24.07575,9.927928571,24.18267544,3.104761746,0.503625257,24.01123626,25.468,8.776821429,44.51129338,3.182529426,0.506695461,26.9325118,25.34071429,10.80185714,40.00795069,3.265122722,0.481533632,24.36333232,25.75664286,7.94175,96.67081623,3.486920975,0.495720127,27.18930002,29.70892857,13.23096429,30.10000036,2.875153652,0.507227124,23.13583815,25.84435714,10.32075,52,2.846977744,0.552287528,23.99208178,28.11
Mar-89,24.994,13.33612903,90.5999999,2.21958079,0.522548509,17.29407811,24.65290323,11.12590323,106.8073951,2.58554033,0.529684772,21.34500475,26.61232258,9.817806452,88.80000007,2.864470336,0.540949514,26.34386152,25.93054839,11.98454839,172.1726276,2.455876648,0.509617996,20.51623539,26.79251613,9.434451613,117.3051963,2.879198722,0.522197195,25.71858683,29.79429032,14.32383871,145.9999997,2.66044157,0.495988709,18.30668768,26.62206452,11.29983871,154.5000002,2.372692692,0.570508458,18.23122734,45.89
Apr-89,23.1398,12.70733333,123.5000019,1.888380599,0.733470049,17.62058775,22.44733333,11.4843,110.2460327,2.100343542,0.725154557,18.77591547,23.82833333,11.1996,191.6000042,2.252462668,0.709201601,21.00568479,23.38136667,11.91113333,149.2946512,2.087293071,0.719193231,18.77694254,24.05286667,10.61646667,231.2003077,2.240865833,0.714833724,20.86561503,27.3132,13.9311,149.299998,2.253473372,0.697602737,17.3376292,23.00476667,11.5264,193.6000025,2.458159802,0.772302974,16.36447693,79.42
May-89,22.20558065,11.55451613,164.6000037,1.497779543,0.831440466,18.87385221,21.97796774,10.30480645,117.725218,1.732360735,0.781969574,20.81192346,23.92106452,10.05877419,111.8999997,2.22273865,0.715639979,23.51408693,22.725,10.18264516,166.2423923,1.51294478,0.806481942,20.80295583,23.54854839,8.345258065,150.8875543,1.954151713,0.750979137,22.88193497,26.16083871,13.03216129,221.9000008,2.244338527,0.778748868,20.56740632,22.62429032,10.93954839,152.1999995,2.610520755,0.821804598,21.01079017,85.84
Jun-89,21.20036667,10.9616,110.1999989,1.30414296,0.847899361,16.70884752,20.79723333,9.994166667,47.09401788,1.257075959,0.821493875,17.83067024,22.9589,10.1864,103.2000023,1.695615488,0.736104961,20.78612275,21.63333333,9.455133333,126.1214677,1.163576174,0.837256251,17.56902906,22.9905,8.9089,40.44905216,1.470521746,0.763282087,20.29545354,26.77456667,12.43406667,99.20000136,2.249976243,0.707925691,17.32167618,22.32116667,10.29636667,115.2000008,2.433048702,0.792682161,16.83612044,89.64
Jul-89,19.85164516,11.83487097,254.8000023,1.253093048,0.882924326,13.27387129,18.51745161,11.85390323,120.2908181,1.137447964,0.910718167,11.50961527,20.3103871,12.39632258,234.8999994,1.277447984,0.859435745,12.97382176,19.02,11.68858065,150.0239981,1.147479844,0.890865068,11.94666298,20.75358065,11.59996774,131.6610741,1.229467016,0.859320335,13.24839307,26.83625806,11.81696774,139.0999998,2.087892397,0.641635485,15.20160512,21.67712903,9.805354839,195.299997,2.109935396,0.773603892,13.20056761,120.06
Aug-89,20.84125806,11.98445161,104.2999996,1.4174091,0.862441635,14.52460754,19.55380645,11.43748387,86.62563351,1.203698149,0.853103788,14.99579914,21.51332258,11.64596774,197.2999994,1.294594178,0.761286501,18.60837681,19.49419355,11.88,190.6638597,1.292981411,0.887178312,12.77545857,20.99512903,10.99293548,58.87939307,1.226158872,0.821258749,16.068997,27.47577419,13.1116129,151.8000012,2.251378584,0.635495669,14.62305207,21.87525806,10.48896774,120.7000003,2.343535585,0.781145593,12.78897899,110.07
Sep-89,23.0569,11.94876667,77.80000043,1.681929992,0.754489609,16.36730307,22.1897,10.48756667,59.51491458,1.693337652,0.717775329,19.00839594,24.68283333,9.929766667,138.9000012,1.984020608,0.635059596,23.17783337,22.92883333,10.56553333,84.76722032,1.693513237,0.750631866,18.59971524,24.41823333,8.293666667,118.2352735,1.824831714,0.672839975,22.25211092,31.2964,13.74803333,123.4999998,2.677491787,0.567185511,18.4020917,25.5679,11.0424,128.9999986,2.941535067,0.695467475,18.52421959,80.32
Oct-89,22.63177419,12.14470968,84.50000095,1.845885329,0.770901734,15.43607126,21.89416129,10.90390323,80.74266723,2.033078753,0.731283634,18.15125106,24.36745161,10.45851613,145.4000002,2.297967022,0.643900205,21.74356866,22.96470968,11.13280645,113.7671446,2.000993517,0.738005438,17.585685,24.38290323,9.453483871,173.8671587,2.263923367,0.660844045,21.03487994,28.68912903,14.54077419,59.4999999,2.555448901,0.60364166,16.83199625,23.96841935,11.49390323,55.59999967,2.901133342,0.708130619,16.40758821,57.66
Nov-89,22.40406667,12.32703333,56.40000051,2.457214917,0.741255474,17.99645878,21.79023333,10.93163333,46.94985479,2.766980955,0.735560534,19.6793706,23.5962,10.34096667,89.20000005,2.752477389,0.706624848,22.01002342,22.64076667,11.36246667,72.88123519,2.954768588,0.727222676,20.00986328,23.70153333,10.01796667,205.4747781,3.025406407,0.707110884,21.9704503,27.99086667,14.55376667,90.69999862,2.570670928,0.633494389,16.17254161,23.4519,11.70806667,45.20000052,2.926156749,0.730965226,17.83162409,44.55
Dec-89,22.30451613,12.17351613,58.99999988,2.227895075,0.707011129,16.6094701,21.86941935,10.91825806,86.80954763,2.581442892,0.692710649,18.40560333,23.53351613,10.59429032,124.5000001,2.711201757,0.66477293,21.02352022,23.02877419,11.28267742,95.85473992,2.600597757,0.686603895,18.78545075,23.83235484,9.969935484,112.5269813,2.917766444,0.664174236,21.17763236,26.39787097,13.71619355,70.00000015,2.252190037,0.711051711,19.16370509,22.87570968,11.27406452,131.9000001,2.261704477,0.760848325,19.89406493,44.99
Jan-90,24.09329032,11.70274194,16.40000019,2.475804018,0.561077629,18.85441598,23.37316129,9.726129032,18.59811637,2.78415522,0.570609457,22.56363148,24.75522581,9.058612903,43.60000063,2.965038486,0.567536223,26.0291771,24.24803226,10.38029032,46.67851261,2.927298111,0.556217298,23.13389907,24.65516129,8.313064516,33.44041457,3.181627078,0.573868687,26.23753666,27.46912903,13.38403226,32.49999905,2.732679567,0.573782964,20.31423782,23.97764516,10.51093548,69.5,2.59884919,0.641354967,21.68452615,79.42
Feb-90,23.94292857,13.66042857,60.29999924,1.913493613,0.664389331,14.46145532,23.194,12.08310714,135.4261727,2.18124144,0.639426085,16.60847494,25.30639286,10.99328571,144.7000024,2.52212868,0.605755923,21.08096249,24.51778571,12.52610714,80.69547871,2.117790185,0.623850384,17.10689072,25.54660714,10.60285714,118.4042911,2.528552081,0.596529029,21.31999962,27.76214286,14.3855,75.00000039,2.321825677,0.639712656,17.77436097,24.80778571,12.01571429,204.5000002,2.071156178,0.687174426,16.92768388,60.13
Mar-90,24.60470968,12.75383871,75.59999943,1.955024858,0.691867919,20.27776223,23.69603226,11.74348387,88.80216014,2.485357846,0.638976019,22.50283524,25.56909677,11.20854839,131.4000012,2.804733571,0.59906269,25.68659909,25.22603226,12.04822581,107.8731641,2.265174973,0.646331737,22.5103323,25.68029032,10.43983871,171.0390781,2.836317791,0.604065331,25.23853275,27.52306452,13.98132258,108.7000004,2.117446245,0.716580623,23.25847669,24.47806452,11.6323871,65.5,2.14533537,0.742668348,23.0214554,49.08
Apr-90,21.7097,12.96466667,137.7000003,1.687573319,0.846794612,18.27278764,21.43316667,12.16093333,222.584585,1.943109785,0.804544039,19.16996252,23.3792,12.17296667,186.9000033,2.253079364,0.748037968,21.37658271,22.59823333,12.20353333,231.8168499,1.763579101,0.817730796,19.4355042,23.46506667,11.18593333,93.89443014,2.08178989,0.76725939,20.78840104,24.85256667,14.10963333,267.0999994,1.975008103,0.834864125,22.37002626,21.73433333,12.0299,144.9999995,2.146210708,0.868681512,20.35949467,99.55
May-90,21.4426129,12.65851613,102.9999992,1.522016077,0.86614098,17.68124245,21.0076129,11.86212903,102.7623598,1.763274787,0.828695263,18.51130525,23.49293548,12.04958065,131.0000007,2.14631891,0.762226419,20.81756738,21.96870968,11.48109677,204.1640986,1.629962661,0.841178879,18.21867936,23.36625806,10.73590323,65.33983936,1.963946233,0.784160233,19.71317055,25.03283871,13.51745161,192.0999977,1.78695387,0.845094042,21.14431038,21.44477419,12.15674194,138.000001,2.152451882,0.873186075,20.10781726,86.78
Jun-90,20.62606667,11.20933333,7.899999827,1.355892088,0.880661746,16.91769216,20.50703333,10.04266667,21.89645376,1.231478991,0.850014049,18.51900326,23.44243333,10.45896667,29.70997278,1.682743045,0.750689624,22.21011215,21.3295,9.7168,59.60498335,1.196650154,0.871865054,17.68755464,23.68386667,9.681266667,24.97837496,1.443605535,0.780250168,21.2712576,25.12543333,12.9278,43.89999914,2.075589317,0.785866746,19.20484378,21.45876667,10.90136667,18.69999981,2.30077666,0.839766243,18.50423908,65.82
Jul-90,20.01490323,11.87674194,44.90000039,1.442542808,0.852227411,12.3098625,18.95493548,11.57283871,81.06373069,1.169486885,0.874605799,11.47353082,21.09203226,12.05590323,209.9999994,1.353844267,0.802425248,13.78676282,19.45806452,11.71374194,146.8961329,1.251442793,0.862438871,10.9627283,21.2883871,11.74680645,132.9428603,1.319184592,0.812630654,12.75270404,26.54087097,12.53248387,108.9999995,2.313589137,0.635253836,15.22143749,21.67812903,10.01993548,217.2000008,2.394366276,0.756050635,13.7273523,91.57
Aug-90,19.79712903,11.94119355,55.1000002,1.419797212,0.886468036,13.20474553,18.67216129,11.52403226,89.65928559,1.231734667,0.894237337,12.67679622,21.3953871,12.05083871,187.0000005,1.336211253,0.814400774,16.1575854,19.35990323,11.87558065,223.1646901,1.232597083,0.904945887,11.91455655,21.06658065,11.67880645,63.25440765,1.271616308,0.851288246,14.38691973,28.4136129,13.50590323,156.1000017,2.230674021,0.645342195,14.78419287,22.4833871,10.83432258,108.6999998,2.332568889,0.792495489,12.69145764,97.52
Sep-90,23.6462,11.85286667,6.999999911,1.595953202,0.704678864,18.15339565,22.5205,10.32523333,54.83286797,1.627219959,0.681004651,20.07222039,25.05796667,9.807233333,70.69999934,1.982008741,0.605664467,24.13604022,23.37206667,10.53106667,92.49540988,1.570233309,0.713892986,19.42348501,24.9797,8.3445,28.96924748,1.800172383,0.646657533,23.14821274,32.52176667,14.06663333,101.7999999,2.600672985,0.534699477,17.05317133,26.60716667,10.95886667,84.30000019,2.840274511,0.661464605,17.5873702,80.32
